C:\Users\jonathans\PycharmProjects\PSSEDYN\SampleSystem\OUT\out_dyntools_demo_bus154_fault.out
                     21             22      
        Time(s) VOLT 2 [BUS 2  VOLT 3 [BUS 3 
                       18.000]        13.800]
        183.844       0.969935        1.07483
        183.852       0.969935        1.07483
        183.861       0.969936        1.07483
        183.869       0.969936        1.07483
        183.877       0.969936        1.07483
        183.885       0.969935        1.07483
        183.894       0.969935        1.07483
        183.902       0.969936        1.07483
         183.91       0.969935        1.07483
        183.919       0.969934        1.07483
        183.927       0.969934        1.07483
        183.935       0.969935        1.07483
        183.944       0.969935        1.07483
        183.952       0.969935        1.07483
         183.96       0.969934        1.07483
        183.969       0.969934        1.07483
        183.977       0.969935        1.07483
        183.985       0.969935        1.07483
        183.994       0.969934        1.07483
        184.002       0.969934        1.07483
         184.01       0.969934        1.07483
        184.019       0.969934        1.07483
        184.027       0.969934        1.07483
        184.035       0.969934        1.07483
        184.044       0.969933        1.07483
        184.052       0.969933        1.07483
         184.06       0.969934        1.07483
        184.069       0.969934        1.07483
        184.077       0.969934        1.07483
        184.085       0.969933        1.07483
        184.094       0.969933        1.07483
        184.102       0.969934        1.07483
         184.11       0.969934        1.07483
        184.119       0.969934        1.07483
        184.127       0.969933        1.07483
        184.135       0.969933        1.07483
        184.144       0.969933        1.07483
        184.152       0.969933        1.07483
         184.16       0.969933        1.07483
        184.169       0.969933        1.07483
        184.177       0.969932        1.07483
        184.185       0.969932        1.07483
        184.194       0.969933        1.07483
        184.202       0.969933        1.07483
         184.21       0.969933        1.07483
        184.219       0.969933        1.07483
        184.227       0.969932        1.07483
        184.235       0.969932        1.07483
        184.244       0.969933        1.07483
        184.252       0.969933        1.07483
         184.26       0.969933        1.07483
        184.269       0.969933        1.07483
        184.277       0.969932        1.07483
        184.285       0.969932        1.07483
